Var1,Var2
739128.548611111,2
739128.552083333,1
739128.555555556,2
739128.559027778,2
739128.5625,2
739128.565972222,2
739128.569444444,2
739128.572916667,3
739128.576388889,3
739128.579861111,3
739128.583333333,3
739128.586805556,2
739128.590277778,2
739128.59375,2
739128.597222222,2
739128.600694444,2
739128.604166667,2
739128.607638889,3
739128.611111111,3
739128.614583333,2
739128.618055556,3
739128.621527778,3
739128.625,3
739128.628472222,3
739128.631944444,3
739128.635416667,3
739128.638888889,3
739128.642361111,3
739128.645833333,1
739128.649305556,1
739128.652777778,3
739128.65625,3
739128.659722222,3
739128.663194444,3
739128.666666667,3
739128.670138889,3
739128.673611111,3
739128.677083333,3
739128.680555556,3
739128.684027778,3
739128.6875,3
739128.690972222,3
739128.694444444,3
739128.697916667,2
739128.701388889,2
739128.704861111,2
739128.708333333,2
739128.711805556,2
739128.715277778,2
739128.71875,3
739128.722222222,3
739128.725694444,3
739128.729166667,2
739128.732638889,2
739128.736111111,3
739128.739583333,3
739128.743055556,2
739128.746527778,2
739128.75,3
739128.753472222,3
739128.756944444,2
739128.760416667,1
739128.763888889,3
739128.767361111,3
739128.770833333,3
739128.774305556,2
739128.777777778,2
739128.78125,2
739128.784722222,3
739128.788194444,2
739128.791666667,2
739128.795138889,2
739128.798611111,2
739128.802083333,1
739128.805555556,2
739128.809027778,2
739128.8125,2
739128.815972222,2
739128.819444444,3
739128.822916667,2
739128.826388889,2
739128.829861111,1
739128.833333333,2
739128.836805556,1
739128.840277778,3
739128.84375,2
739128.847222222,2
739128.850694444,2
739128.854166667,2
739128.857638889,2
739128.861111111,2
739128.864583333,3
739128.868055556,3
739128.871527778,2
739128.875,2
739128.878472222,2
739128.881944444,3
739128.885416667,2
739128.888888889,2
739128.892361111,1
739128.895833333,3
739128.899305556,2
739128.902777778,3
739128.90625,1
739128.909722222,3
739128.913194444,2
739128.916666667,2
739128.920138889,1
739128.923611111,1
739128.927083333,3
739128.930555556,3
739128.934027778,2
739128.9375,2
739128.940972222,2
739128.944444444,2
739128.947916667,2
739128.951388889,2
739128.954861111,2
739128.958333333,2
739128.961805556,2
739128.965277778,2
739128.96875,2
739128.972222222,2
739128.975694444,2
739128.979166667,2
739128.982638889,2
739128.986111111,2
739128.989583333,2
739128.993055556,2
739128.996527778,2
739129,2
739129.003472222,2
739129.006944444,2
739129.010416667,2
739129.013888889,2
739129.017361111,3
739129.020833333,3
739129.024305556,3
739129.027777778,3
739129.03125,3
739129.034722222,3
739129.038194444,3
739129.041666667,3
739129.045138889,3
739129.048611111,3
739129.052083333,3
739129.055555556,3
739129.059027778,3
739129.0625,3
739129.065972222,3
739129.069444444,3
739129.072916667,3
739129.076388889,3
739129.079861111,3
739129.083333333,3
739129.086805556,3
739129.090277778,3
739129.09375,3
739129.097222222,3
739129.100694444,3
739129.104166667,3
739129.107638889,3
739129.111111111,3
739129.114583333,3
739129.118055556,3
739129.121527778,1
739129.125,1
739129.128472222,1
739129.131944444,3
739129.135416667,3
739129.138888889,3
739129.142361111,3
739129.145833333,3
739129.149305556,3
739129.152777778,3
739129.15625,3
739129.159722222,3
739129.163194444,3
739129.166666667,3
739129.170138889,3
739129.173611111,3
739129.177083333,2
739129.180555556,2
739129.184027778,2
739129.1875,2
739129.190972222,2
739129.194444444,2
739129.197916667,2
739129.201388889,2
739129.204861111,2
739129.208333333,2
739129.211805556,2
739129.215277778,2
739129.21875,2
739129.222222222,2
739129.225694444,2
739129.229166667,2
739129.232638889,3
739129.236111111,3
739129.239583333,3
739129.243055556,3
739129.246527778,3
739129.25,3
739129.253472222,3
739129.256944444,3
739129.260416667,3
739129.263888889,3
739129.267361111,3
739129.270833333,3
739129.274305556,3
739129.277777778,3
739129.28125,3
739129.284722222,3
739129.288194444,3
739129.291666667,3
739129.295138889,3
739129.298611111,3
739129.302083333,3
739129.305555556,3
739129.309027778,3
739129.3125,3
739129.315972222,3
739129.319444444,1
739129.322916667,3
739129.326388889,3
739129.329861111,3
739129.333333333,3
739129.336805556,3
739129.340277778,3
739129.34375,1
739129.347222222,3
739129.350694444,3
739129.354166667,3
739129.357638889,3
739129.361111111,3
739129.364583333,1
739129.368055556,3
739129.371527778,2
739129.375,2
739129.378472222,3
739129.381944444,3
739129.385416667,2
739129.388888889,2
739129.392361111,3
739129.395833333,3
739129.399305556,3
739129.402777778,3
739129.40625,3
739129.409722222,3
739129.413194444,3
739129.416666667,3
739129.420138889,3
739129.423611111,3
739129.427083333,3
739129.430555556,3
739129.434027778,3
739129.4375,3
739129.440972222,3
739129.444444444,3
739129.447916667,3
739129.451388889,2
739129.454861111,2
739129.458333333,2
739129.461805556,2
739129.465277778,2
739129.46875,2
739129.472222222,2
739129.475694444,2
739129.479166667,2
739129.482638889,2
739129.486111111,3
739129.489583333,3
739129.493055556,3
739129.496527778,2
739129.5,2
739129.503472222,2
739129.506944444,2
739129.510416667,3
739129.513888889,3
739129.517361111,3
739129.520833333,3
739129.524305556,3
739129.527777778,2
739129.53125,2
739129.534722222,2
739129.538194444,2
739129.541666667,2
739129.545138889,2
739129.548611111,2
739129.552083333,2
739129.555555556,2
739129.559027778,2
739129.5625,3
739129.565972222,2
739129.569444444,2
739129.572916667,2
739129.576388889,2
739129.579861111,1
739129.583333333,1
739129.586805556,2
739129.590277778,1
739129.59375,3
739129.597222222,1
739129.600694444,3
739129.604166667,1
739129.607638889,3
739129.611111111,3
739129.614583333,1
739129.618055556,1
739129.621527778,1
739129.625,3
739129.628472222,3
739129.631944444,3
739129.635416667,3
739129.638888889,1
739129.642361111,2
739129.645833333,3
739129.649305556,3
739129.652777778,3
739129.65625,3
739129.659722222,3
739129.663194444,3
739129.666666667,3
739129.670138889,3
739129.673611111,2
739129.677083333,2
739129.680555556,2
739129.684027778,2
739129.6875,2
739129.690972222,2
739129.694444444,2
739129.697916667,2
739129.701388889,2
739129.704861111,2
739129.708333333,2
739129.711805556,2
739129.715277778,2
739129.71875,2
739129.722222222,2
739129.725694444,2
739129.729166667,2
739129.732638889,2
739129.736111111,2
739129.739583333,2
739129.743055556,3
739129.746527778,3
739129.75,3
739129.753472222,3
739129.756944444,3
739129.760416667,3
739129.763888889,3
739129.767361111,3
739129.770833333,3
739129.774305556,3
739129.777777778,3
739129.78125,3
739129.784722222,2
739129.788194444,1
739129.791666667,1
739129.795138889,3
739129.798611111,3
739129.802083333,3
739129.805555556,3
739129.809027778,1
739129.8125,2
739129.815972222,2
739129.819444444,1
739129.822916667,2
739129.826388889,1
739129.829861111,2
739129.833333333,1
739129.836805556,2
739129.840277778,3
739129.84375,3
739129.847222222,3
739129.850694444,1
739129.854166667,1
739129.857638889,1
739129.861111111,3
739129.864583333,2
739129.868055556,2
739129.871527778,2
739129.875,2
739129.878472222,2
739129.881944444,2
739129.885416667,2
739129.888888889,2
739129.892361111,2
739129.895833333,2
739129.899305556,2
739129.902777778,2
739129.90625,2
739129.909722222,3
739129.913194444,1
739129.916666667,1
739129.920138889,2
739129.923611111,3
739129.927083333,3
739129.930555556,3
739129.934027778,3
739129.9375,3
739129.940972222,3
739129.944444444,3
739129.947916667,3
739129.951388889,3
739129.954861111,3
739129.958333333,1
739129.961805556,2
739129.965277778,2
739129.96875,2
739129.972222222,2
739129.975694444,2
739129.979166667,2
739129.982638889,2
739129.986111111,2
739129.989583333,2
739129.993055556,2
739129.996527778,2
739130,2
739130.003472222,1
739130.006944444,2
739130.010416667,2
739130.013888889,2
739130.017361111,2
739130.020833333,2
739130.024305556,3
739130.027777778,1
739130.03125,3
739130.034722222,3
739130.038194444,3
739130.041666667,3
739130.045138889,3
739130.048611111,3
739130.052083333,3
739130.055555556,3
739130.059027778,3
739130.0625,3
739130.065972222,3
739130.069444444,3
739130.072916667,3
739130.076388889,3
739130.079861111,3
739130.083333333,3
739130.086805556,3
739130.090277778,3
739130.09375,3
739130.097222222,3
739130.100694444,3
739130.104166667,3
739130.107638889,3
739130.111111111,3
739130.114583333,3
739130.118055556,3
739130.121527778,3
739130.125,3
739130.128472222,3
739130.131944444,3
739130.135416667,3
739130.138888889,3
739130.142361111,3
739130.145833333,3
739130.149305556,3
739130.152777778,3
739130.15625,3
739130.159722222,3
739130.163194444,3
739130.166666667,3
739130.170138889,3
739130.173611111,3
739130.177083333,3
739130.180555556,3
739130.184027778,3
739130.1875,3
739130.190972222,3
739130.194444444,3
739130.197916667,3
739130.201388889,2
739130.204861111,2
739130.208333333,2
739130.211805556,2
739130.215277778,2
739130.21875,2
739130.222222222,2
739130.225694444,2
739130.229166667,2
739130.232638889,2
739130.236111111,2
739130.239583333,2
739130.243055556,3
739130.246527778,3
739130.25,3
739130.253472222,3
739130.256944444,2
739130.260416667,2
739130.263888889,2
739130.267361111,2
739130.270833333,3
739130.274305556,2
739130.277777778,2
739130.28125,3
739130.284722222,3
739130.288194444,3
739130.291666667,3
739130.295138889,3
739130.298611111,3
739130.302083333,1
739130.305555556,1
739130.309027778,1
739130.3125,3
739130.315972222,3
739130.319444444,3
739130.322916667,3
739130.326388889,2
739130.329861111,2
739130.333333333,2
739130.336805556,2
739130.340277778,2
739130.34375,2
739130.347222222,2
739130.350694444,1
739130.354166667,1
739130.357638889,1
739130.361111111,1
739130.364583333,1
739130.368055556,3
739130.371527778,2
739130.375,2
739130.378472222,2
739130.381944444,3
739130.385416667,2
739130.388888889,2
739130.392361111,1
739130.395833333,1
739130.399305556,1
739130.402777778,1
739130.40625,1
739130.409722222,1
739130.413194444,1
739130.416666667,1
739130.420138889,1
739130.423611111,1
739130.427083333,1
739130.430555556,1
739130.434027778,1
739130.4375,1
739130.440972222,1
739130.444444444,1
739130.447916667,1
739130.451388889,1
739130.454861111,1
739130.458333333,1
739130.461805556,1
739130.465277778,1
739130.46875,1
739130.472222222,1
739130.475694444,1
739130.479166667,1
739130.482638889,1
739130.486111111,1
739130.489583333,1
739130.493055556,1
739130.496527778,1
739130.5,1
739130.503472222,1
739130.506944444,2
739130.510416667,1
739130.513888889,1
739130.517361111,1
739130.520833333,1
739130.524305556,1
739130.527777778,1
739130.53125,1
739130.534722222,1
739130.538194444,1
739130.541666667,1
739130.545138889,1
739130.548611111,1
739130.552083333,1
739130.555555556,1
739130.559027778,1
739130.5625,1
739130.565972222,1
739130.569444444,1
739130.572916667,1
739130.576388889,1
739130.579861111,1
739130.583333333,1
739130.586805556,3
739130.590277778,1
739130.59375,1
739130.597222222,1
739130.600694444,1
739130.604166667,1
739130.607638889,1
739130.611111111,1
739130.614583333,1
739130.618055556,1
739130.621527778,1
739130.625,1
739130.628472222,1
739130.631944444,1
739130.635416667,1
739130.638888889,1
739130.642361111,1
739130.645833333,1
739130.649305556,1
739130.652777778,1
739130.65625,1
739130.659722222,1
739130.663194444,1
739130.666666667,1
739130.670138889,1
739130.673611111,1
739130.677083333,2
739130.680555556,1
739130.684027778,3
739130.6875,2
739130.690972222,2
739130.694444444,2
739130.697916667,2
739130.701388889,2
739130.704861111,2
739130.708333333,2
739130.711805556,2
739130.715277778,2
739130.71875,2
739130.722222222,2
739130.725694444,2
739130.729166667,2
739130.732638889,3
739130.736111111,2
739130.739583333,2
739130.743055556,2
739130.746527778,2
739130.75,2
739130.753472222,2
739130.756944444,2
739130.760416667,2
739130.763888889,2
739130.767361111,2
739130.770833333,1
739130.774305556,1
739130.777777778,1
739130.78125,1
739130.784722222,1
739130.788194444,1
739130.791666667,1
739130.795138889,1
739130.798611111,1
739130.802083333,1
739130.805555556,1
739130.809027778,1
739130.8125,1
739130.815972222,1
739130.819444444,1
739130.822916667,1
739130.826388889,1
739130.829861111,1
739130.833333333,1
739130.836805556,1
739130.840277778,2
739130.84375,2
739130.847222222,1
739130.850694444,1
739130.854166667,1
739130.857638889,1
739130.861111111,1
739130.864583333,1
739130.868055556,1
739130.871527778,1
739130.875,1
739130.878472222,1
739130.881944444,1
739130.885416667,1
739130.888888889,1
739130.892361111,1
739130.895833333,1
739130.899305556,2
739130.902777778,2
739130.90625,3
739130.909722222,3
739130.913194444,3
739130.916666667,3
739130.920138889,1
739130.923611111,2
739130.927083333,2
739130.930555556,2
739130.934027778,1
739130.9375,1
739130.940972222,1
739130.944444444,1
739130.947916667,1
739130.951388889,2
739130.954861111,2
739130.958333333,2
739130.961805556,2
739130.965277778,1
739130.96875,2
739130.972222222,2
739130.975694444,3
739130.979166667,3
739130.982638889,1
739130.986111111,1
739130.989583333,2
739130.993055556,2
739130.996527778,3
739131,3
739131.003472222,3
739131.006944444,3
739131.010416667,2
739131.013888889,2
739131.017361111,2
739131.020833333,2
739131.024305556,2
739131.027777778,2
739131.03125,2
739131.034722222,2
739131.038194444,2
739131.041666667,2
739131.045138889,3
739131.048611111,2
739131.052083333,2
739131.055555556,3
739131.059027778,3
739131.0625,2
739131.065972222,2
739131.069444444,2
739131.072916667,2
739131.076388889,2
739131.079861111,2
739131.083333333,2
739131.086805556,1
739131.090277778,3
739131.09375,3
739131.097222222,2
739131.100694444,2
739131.104166667,2
739131.107638889,2
739131.111111111,2
739131.114583333,2
739131.118055556,2
739131.121527778,2
739131.125,2
739131.128472222,2
739131.131944444,3
739131.135416667,3
739131.138888889,3
739131.142361111,3
739131.145833333,3
739131.149305556,1
739131.152777778,1
739131.15625,1
739131.159722222,3
739131.163194444,3
739131.166666667,1
739131.170138889,3
739131.173611111,1
739131.177083333,1
739131.180555556,3
739131.184027778,3
739131.1875,3
739131.190972222,3
739131.194444444,1
739131.197916667,1
739131.201388889,1
739131.204861111,1
739131.208333333,2
739131.211805556,1
739131.215277778,1
739131.21875,1
739131.222222222,1
739131.225694444,1
739131.229166667,1
739131.232638889,1
739131.236111111,1
739131.239583333,1
739131.243055556,1
739131.246527778,1
739131.25,1
739131.253472222,1
739131.256944444,1
739131.260416667,1
739131.263888889,1
739131.267361111,1
739131.270833333,1
739131.274305556,1
739131.277777778,1
739131.28125,1
739131.284722222,1
739131.288194444,1
739131.291666667,1
739131.295138889,2
739131.298611111,1
739131.302083333,3
739131.305555556,2
739131.309027778,1
739131.3125,1
739131.315972222,1
739131.319444444,3
739131.322916667,1
739131.326388889,3
739131.329861111,3
739131.333333333,3
739131.336805556,3
739131.340277778,3
739131.34375,1
739131.347222222,3
739131.350694444,3
739131.354166667,3
739131.357638889,3
739131.361111111,3
739131.364583333,3
739131.368055556,3
739131.371527778,3
739131.375,3
739131.378472222,3
739131.381944444,3
739131.385416667,3
739131.388888889,3
739131.392361111,3
739131.395833333,1
739131.399305556,3
739131.402777778,1
739131.40625,1
739131.409722222,1
739131.413194444,1
739131.416666667,3
739131.420138889,1
739131.423611111,3
739131.427083333,3
739131.430555556,3
739131.434027778,3
739131.4375,3
739131.440972222,3
739131.444444444,3
739131.447916667,3
739131.451388889,1
739131.454861111,3
739131.458333333,1
739131.461805556,3
739131.465277778,2
739131.46875,2
739131.472222222,2
739131.475694444,2
739131.479166667,1
739131.482638889,2
739131.486111111,2
739131.489583333,2
739131.493055556,3
739131.496527778,3
739131.5,3
739131.503472222,2
739131.506944444,3
739131.510416667,2
739131.513888889,2
739131.517361111,2
739131.520833333,2
739131.524305556,2
739131.527777778,2
739131.53125,2
739131.534722222,1
739131.538194444,2
739131.541666667,2
739131.545138889,2
739131.548611111,2
739131.552083333,2
739131.555555556,2
739131.559027778,2
739131.5625,2
739131.565972222,2
739131.569444444,3
739131.572916667,2
739131.576388889,2
739131.579861111,2
739131.583333333,2
739131.586805556,2
739131.590277778,2
739131.59375,2
739131.597222222,1
739131.600694444,2
739131.604166667,3
739131.607638889,3
739131.611111111,2
739131.614583333,3
739131.618055556,2
739131.621527778,2
739131.625,2
739131.628472222,2
739131.631944444,2
739131.635416667,2
739131.638888889,2
739131.642361111,2
739131.645833333,2
739131.649305556,3
739131.652777778,2
739131.65625,2
739131.659722222,2
739131.663194444,2
739131.666666667,0
739131.670138889,2
739131.673611111,2
739131.677083333,2
739131.680555556,2
739131.684027778,2
739131.6875,2
739131.690972222,2
739131.694444444,2
739131.697916667,2
739131.701388889,2
739131.704861111,2
739131.708333333,3
739131.711805556,3
739131.715277778,2
739131.71875,2
739131.722222222,2
739131.725694444,3
739131.729166667,1
739131.732638889,3
739131.736111111,2
739131.739583333,2
739131.743055556,3
739131.746527778,1
739131.75,1
739131.753472222,1
739131.756944444,1
739131.760416667,1
739131.763888889,1
739131.767361111,1
739131.770833333,1
739131.774305556,1
739131.777777778,3
739131.78125,1
739131.784722222,2
739131.788194444,1
739131.791666667,2
739131.795138889,2
739131.798611111,2
739131.802083333,1
739131.805555556,1
739131.809027778,1
739131.8125,2
739131.815972222,2
739131.819444444,2
739131.822916667,2
739131.826388889,2
739131.829861111,2
739131.833333333,2
739131.836805556,2
739131.840277778,2
739131.84375,2
739131.847222222,2
739131.850694444,2
739131.854166667,2
739131.857638889,2
739131.861111111,2
739131.864583333,2
739131.868055556,2
739131.871527778,1
739131.875,2
739131.878472222,2
739131.881944444,2
739131.885416667,1
739131.888888889,1
739131.892361111,2
739131.895833333,1
739131.899305556,2
739131.902777778,1
739131.90625,2
739131.909722222,3
739131.913194444,2
739131.916666667,2
739131.920138889,2
739131.923611111,2
739131.927083333,2
739131.930555556,3
739131.934027778,3
739131.9375,1
739131.940972222,3
739131.944444444,3
739131.947916667,3
739131.951388889,3
739131.954861111,3
739131.958333333,3
739131.961805556,1
739131.965277778,1
739131.96875,1
739131.972222222,1
739131.975694444,1
739131.979166667,1
739131.982638889,1
739131.986111111,1
739131.989583333,1
739131.993055556,1
739131.996527778,1
739132,1
739132.003472222,1
739132.006944444,1
739132.010416667,1
739132.013888889,3
739132.017361111,1
739132.020833333,3
739132.024305556,1
739132.027777778,2
739132.03125,1
739132.034722222,3
739132.038194444,3
739132.041666667,2
739132.045138889,2
739132.048611111,2
739132.052083333,3
739132.055555556,3
739132.059027778,2
739132.0625,2
739132.065972222,1
739132.069444444,3
739132.072916667,1
739132.076388889,1
739132.079861111,3
739132.083333333,3
739132.086805556,1
739132.090277778,1
739132.09375,1
739132.097222222,1
739132.100694444,1
739132.104166667,1
739132.107638889,3
739132.111111111,1
739132.114583333,1
739132.118055556,1
739132.121527778,3
739132.125,1
739132.128472222,1
739132.131944444,3
739132.135416667,3
739132.138888889,1
739132.142361111,1
739132.145833333,2
739132.149305556,2
739132.152777778,2
739132.15625,3
739132.159722222,1
739132.163194444,1
739132.166666667,1
739132.170138889,3
739132.173611111,1
739132.177083333,3
739132.180555556,3
739132.184027778,3
739132.1875,2
739132.190972222,2
739132.194444444,2
739132.197916667,2
739132.201388889,3
739132.204861111,3
739132.208333333,2
739132.211805556,1
739132.215277778,3
739132.21875,3
739132.222222222,3
739132.225694444,3
739132.229166667,2
739132.232638889,2
739132.236111111,2
739132.239583333,2
739132.243055556,2
739132.246527778,2
739132.25,2
739132.253472222,2
739132.256944444,3
739132.260416667,3
739132.263888889,1
739132.267361111,0
739132.270833333,1
739132.274305556,1
739132.277777778,3
739132.28125,2
739132.284722222,2
739132.288194444,2
739132.291666667,3
739132.295138889,3
739132.298611111,1
739132.302083333,1
739132.305555556,3
739132.309027778,3
739132.3125,1
739132.315972222,1
739132.319444444,3
739132.322916667,3
739132.326388889,1
739132.329861111,1
739132.333333333,1
739132.336805556,1
739132.340277778,1
739132.34375,1
739132.347222222,1
739132.350694444,1
739132.354166667,1
739132.357638889,1
739132.361111111,1
739132.364583333,1
739132.368055556,1
739132.371527778,1
739132.375,1
739132.378472222,1
739132.381944444,1
739132.385416667,1
739132.388888889,1
739132.392361111,1
739132.395833333,1
739132.399305556,1
739132.402777778,1
739132.40625,1
739132.409722222,1
739132.413194444,1
739132.416666667,1
739132.420138889,1
739132.423611111,3
739132.427083333,2
739132.430555556,2
739132.434027778,1
739132.4375,1
739132.440972222,1
739132.444444444,1
739132.447916667,3
739132.451388889,1
739132.454861111,1
739132.458333333,1
739132.461805556,1
739132.465277778,1
739132.46875,1
739132.472222222,3
739132.475694444,1
739132.479166667,1
739132.482638889,1
739132.486111111,1
739132.489583333,1
739132.493055556,3
739132.496527778,3
739132.5,3
739132.503472222,3
739132.506944444,0
739132.510416667,3
739132.513888889,3
739132.517361111,3
739132.520833333,3
739132.524305556,2
739132.527777778,2
739132.53125,2
739132.534722222,2
739132.538194444,1
739132.541666667,1
739132.545138889,1
739132.548611111,3
739132.552083333,3
739132.555555556,3
739132.559027778,3
739132.5625,3
739132.565972222,2
739132.569444444,3
739132.572916667,3
739132.576388889,1
739132.579861111,1
739132.583333333,1
739132.586805556,1
739132.590277778,1
739132.59375,1
739132.597222222,3
739132.600694444,3
739132.604166667,3
739132.607638889,3
739132.611111111,3
739132.614583333,1
739132.618055556,1
739132.621527778,1
739132.625,1
739132.628472222,1
739132.631944444,1
739132.635416667,1
739132.638888889,1
739132.642361111,1
739132.645833333,1
739132.649305556,1
739132.652777778,1
739132.65625,1
739132.659722222,1
739132.663194444,1
739132.666666667,3
739132.670138889,3
739132.673611111,3
739132.677083333,3
739132.680555556,1
739132.684027778,1
739132.6875,1
739132.690972222,1
739132.694444444,1
739132.697916667,1
739132.701388889,1
739132.704861111,1
739132.708333333,1
739132.711805556,1
739132.715277778,1
739132.71875,1
739132.722222222,1
739132.725694444,1
739132.729166667,1
739132.732638889,1
739132.736111111,1
739132.739583333,1
739132.743055556,1
739132.746527778,1
739132.75,1
739132.753472222,1
739132.756944444,1
739132.760416667,1
739132.763888889,1
739132.767361111,3
739132.770833333,3
739132.774305556,3
739132.777777778,1
739132.78125,1
739132.784722222,3
739132.788194444,3
739132.791666667,1
739132.795138889,3
739132.798611111,3
739132.802083333,3
739132.805555556,3
739132.809027778,3
739132.8125,3
739132.815972222,3
739132.819444444,3
739132.822916667,3
739132.826388889,3
739132.829861111,3
739132.833333333,3
739132.836805556,1
739132.840277778,1
739132.84375,1
739132.847222222,1
739132.850694444,1
739132.854166667,1
739132.857638889,1
739132.861111111,1
739132.864583333,1
739132.868055556,1
739132.871527778,1
739132.875,1
739132.878472222,1
739132.881944444,1
739132.885416667,1
739132.888888889,1
739132.892361111,1
739132.895833333,1
739132.899305556,1
739132.902777778,1
739132.90625,1
739132.909722222,1
739132.913194444,1
739132.916666667,1
739132.920138889,1
739132.923611111,2
739132.927083333,1
739132.930555556,1
739132.934027778,1
739132.9375,1
739132.940972222,1
739132.944444444,1
739132.947916667,1
739132.951388889,3
739132.954861111,1
739132.958333333,1
739132.961805556,2
739132.965277778,1
739132.96875,1
739132.972222222,1
739132.975694444,3
739132.979166667,1
739132.982638889,1
739132.986111111,1
739132.989583333,1
739132.993055556,1
739132.996527778,1
739133,1
739133.003472222,1
739133.006944444,3
739133.010416667,1
739133.013888889,1
739133.017361111,1
739133.020833333,1
739133.024305556,1
739133.027777778,1
739133.03125,3
739133.034722222,1
739133.038194444,1
739133.041666667,1
739133.045138889,1
739133.048611111,1
739133.052083333,1
739133.055555556,1
739133.059027778,1
739133.0625,1
739133.065972222,1
739133.069444444,1
739133.072916667,1
739133.076388889,1
739133.079861111,1
739133.083333333,1
739133.086805556,1
739133.090277778,1
739133.09375,1
739133.097222222,1
739133.100694444,1
739133.104166667,1
739133.107638889,1
739133.111111111,1
739133.114583333,1
739133.118055556,1
739133.121527778,1
739133.125,1
739133.128472222,1
739133.131944444,1
739133.135416667,1
739133.138888889,1
739133.142361111,1
739133.145833333,1
739133.149305556,1
739133.152777778,0
739133.15625,1
739133.159722222,1
739133.163194444,1
739133.166666667,1
739133.170138889,1
739133.173611111,1
739133.177083333,1
739133.180555556,1
739133.184027778,1
739133.1875,3
739133.190972222,3
739133.194444444,0
739133.197916667,3
739133.201388889,3
739133.204861111,3
739133.208333333,3
739133.211805556,3
739133.215277778,3
739133.21875,1
739133.222222222,3
739133.225694444,3
739133.229166667,3
739133.232638889,3
739133.236111111,0
739133.239583333,1
739133.243055556,3
739133.246527778,3
739133.25,1
739133.253472222,3
739133.256944444,3
739133.260416667,1
739133.263888889,3
739133.267361111,1
739133.270833333,3
739133.274305556,1
739133.277777778,1
739133.28125,1
739133.284722222,1
739133.288194444,1
739133.291666667,1
739133.295138889,3
739133.298611111,1
739133.302083333,1
739133.305555556,3
739133.309027778,3
739133.3125,3
739133.315972222,3
739133.319444444,3
739133.322916667,3
739133.326388889,3
739133.329861111,3
739133.333333333,3
739133.336805556,3
739133.340277778,1
739133.34375,1
739133.347222222,1
739133.350694444,1
739133.354166667,1
739133.357638889,1
739133.361111111,1
739133.364583333,3
739133.368055556,1
739133.371527778,1
739133.375,3
739133.378472222,2
739133.381944444,1
739133.385416667,3
739133.388888889,1
739133.392361111,1
739133.395833333,3
739133.399305556,3
739133.402777778,3
739133.40625,0
739133.409722222,3
739133.413194444,3
739133.416666667,3
739133.420138889,3
739133.423611111,1
739133.427083333,1
739133.430555556,1
739133.434027778,1
739133.4375,1
739133.440972222,1
739133.444444444,1
739133.447916667,3
739133.451388889,3
739133.454861111,3
739133.458333333,3
739133.461805556,3
739133.465277778,3
739133.46875,3
739133.472222222,1
739133.475694444,3
739133.479166667,3
739133.482638889,3
739133.486111111,1
739133.489583333,1
739133.493055556,1
739133.496527778,1
739133.5,1
739133.503472222,1
739133.506944444,1
739133.510416667,1
739133.513888889,1
739133.517361111,1
739133.520833333,1
739133.524305556,1
739133.527777778,1
739133.53125,1
739133.534722222,1
739133.538194444,1
739133.541666667,1
739133.545138889,1
739133.548611111,1
739133.552083333,1
739133.555555556,1
739133.559027778,1
739133.5625,1
739133.565972222,1
739133.569444444,1
739133.572916667,1
739133.576388889,1
739133.579861111,1
739133.583333333,1
739133.586805556,1
739133.590277778,1
739133.59375,1
739133.597222222,1
739133.600694444,1
739133.604166667,1
739133.607638889,1
739133.611111111,1
739133.614583333,1
739133.618055556,1
739133.621527778,1
739133.625,1
739133.628472222,1
739133.631944444,1
739133.635416667,1
739133.638888889,1
739133.642361111,1
739133.645833333,1
739133.649305556,1
739133.652777778,1
739133.65625,1
739133.659722222,1
739133.663194444,1
739133.666666667,1
739133.670138889,1
739133.673611111,1
739133.677083333,1
739133.680555556,1
739133.684027778,1
739133.6875,1
739133.690972222,1
739133.694444444,1
739133.697916667,1
739133.701388889,1
739133.704861111,1
739133.708333333,1
739133.711805556,1
739133.715277778,1
739133.71875,1
739133.722222222,1
739133.725694444,0
739133.729166667,0
739133.732638889,2
739133.736111111,2
739133.739583333,2
739133.743055556,1
739133.746527778,1
739133.75,1
739133.753472222,1
739133.756944444,1
739133.760416667,1
739133.763888889,1
739133.767361111,1
739133.770833333,1
739133.774305556,1
739133.777777778,1
739133.78125,1
739133.784722222,1
739133.788194444,1
739133.791666667,1
739133.795138889,1
739133.798611111,1
739133.802083333,1
739133.805555556,1
739133.809027778,1
739133.8125,1
739133.815972222,1
739133.819444444,1
739133.822916667,1
739133.826388889,1
739133.829861111,1
739133.833333333,1
739133.836805556,1
739133.840277778,1
739133.84375,1
739133.847222222,1
739133.850694444,1
739133.854166667,1
739133.857638889,1
739133.861111111,1
739133.864583333,0
739133.868055556,1
739133.871527778,1
739133.875,1
739133.878472222,1
739133.881944444,1
739133.885416667,1
739133.888888889,1
739133.892361111,1
739133.895833333,1
739133.899305556,1
739133.902777778,1
739133.90625,1
739133.909722222,1
739133.913194444,1
739133.916666667,1
739133.920138889,1
739133.923611111,1
739133.927083333,1
739133.930555556,1
739133.934027778,1
739133.9375,1
739133.940972222,1
739133.944444444,1
739133.947916667,1
739133.951388889,1
739133.954861111,1
739133.958333333,1
739133.961805556,1
739133.965277778,1
739133.96875,1
739133.972222222,1
739133.975694444,1
739133.979166667,1
739133.982638889,1
739133.986111111,1
739133.989583333,1
739133.993055556,1
739133.996527778,1
739134,1
739134.003472222,1
739134.006944444,1
739134.010416667,1
739134.013888889,1
739134.017361111,1
739134.020833333,1
739134.024305556,1
739134.027777778,1
739134.03125,1
